55.711048168298,37.665482275458
55.701298299615,37.667025096149
55.705465,37.667153
55.703030684827,37.654333412647
55.717293084327,37.663555233135
55.709351,37.621076
55.690372181243,37.665536520168
55.710134222243,37.665857543551
55.71102824259,37.621656010976
55.703939012114,37.644717693329
55.724556,37.663318
55.70547,37.66715
55.72564572057,37.655151239252
55.710170311286,37.62205864418
55.710025,37.621188
55.70482767129,37.635769844055
55.69947660683,37.666745304859
55.70642811363,37.620956003666
55.72029463264,37.627748575194
55.707666436879,37.666396989397
55.712164511024,37.644820116568
55.704567750013,37.633779242614
55.70444121444,37.634783456084
55.716682065098,37.661067236771
55.704921,37.653042
